"site","service","id","is_active","type","desc","category","security_app","info0","info1","attr0","attr1","attr2","attr3","attr4","attr5","attr6","attr7","attr8","attr9","attr10","attr11","attr12","attr13","attr14","attr15","attr16","attr17","attr18","attr19","attr20","attr21","attr22","attr23","attr24","attr25","attr26","attr27","attr28","attr29","attr30","attr31","attr32","attr33","attr34","attr35","attr36","attr37","attr38","attr39","comment","table0","table1","table2","table3","table4","table5","table6","table7","table8","table9","table10","table11","table12","table13","table14","table15","table16","table17","table18","table19","table20","table21","table22","table23","table24","table25","table26","table27","table28","table29","table30","table31","table32","table33","table34","table35","table36","table37","table38","table39","table40","table41","table42","table43","table44","table45","table46","table47","table48","table49","table50","table51","table52","table53","table54","table55","table56","table57","table58","table59","yes_no0","yes_no1","yes_no2","yes_no3","yes_no4","yes_no5","yes_no6","yes_no7","yes_no8","yes_no9","yes_no10","yes_no11","yes_no12","yes_no13","yes_no14","yes_no15","yes_no16","yes_no17","yes_no18","yes_no19"
TEXAS,UIS,UNIV9_SL2803LH_OIL,Y,TOWSCADA,Univ 9 28W Test 3 Oil Meter,DDSFAC,,,POLL,71277,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_SL2803LH,OilMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,71433,METER,,OIL,,,71277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_SL2803LH_WTR,Y,TOWSCADA,Univ 9 28W Test 3 Water Meter,DDSFAC,,,POLL,71277,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_SL2803LH,WaterMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,71433,METER,,WTR,,,71277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WT1,Y,TOWSCADA,Univ 9 Sec 28 Wtr Tank 1,DDSFAC,,,Poll,71433,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterTank1,,,,,,,,,,,,,TX,TEXON,TEXON S,,71433,TANK,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WT2,Y,TOWSCADA,Univ 9 Sec 28 Wtr Tank 2,DDSFAC,,,Poll,71433,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterTank2,,,,,,,,,,,,,TX,TEXON,TEXON S,,71433,TANK,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WTR1,Y,TOWSCADA,Univ 9 Water Meter 1,GENFAC,,,POLL,,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WTR2,Y,TOWSCADA,Univ 9 Water Meter 2,GENFAC,,,POLL,,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WTR3,Y,TOWSCADA,Univ 9 Water Meter 3,GENFAC,,,POLL,,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WTR5,Y,TOWSCADA,Univ 9 Water Meter 5,GENFAC,,,POLL,,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterMeter,,,,,,,,,,,,,TX,TEXON,TEXON S,,,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV9_WX1,Y,TOWSCADA,University 9 Wtr Transfer 1,GENFAC,,,POLL,71433,,UNIV9_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIV9_FAC1,WaterTransfer,,,,,,,,,,,,,TX,TEXON,TEXON S,,71433,METER,WTRX,WTR,,,,71532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101AL,Y,REMDEV,Univ Lucy 0101H AL Device,REMDEV,,50481143,,71169,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,73165,,,,,,71169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101H,Y,TOWSCADA,Univ Lucy 0101H,DDSFAC,,,Poll,71169,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure;DHPump,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,UNMETERED,WH,GAS,,,71169,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101H_OIL,Y,TOWSCADA,Univ Lucy 0101H Oil Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0101H,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101H_WTR,Y,TOWSCADA,Univ Lucy 0101H Water Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0101H,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101PL,Y,GENFAC,Univ Lucy 0101 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0101_PL,Y,TOWSCADA,Univ Lucy 0101 Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,3SLOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102AL,Y,REMDEV,Univ Lucy 0102H AL Device,REMDEV,,50481152,,72315,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,73165,,,,,,72315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102H,Y,TOWSCADA,Univ Lucy 0102H,DDSFAC,,50481152,Poll,72315,,UNIVLUCY_FAC1,,,,,50481152,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,WH,GAS,,,72315,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102H_OIL,Y,TOWSCADA,Univ Lucy 0102H Oil Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0102H,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102H_WTR,Y,TOWSCADA,Univ Lucy 0102H Water Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0102H,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102PL,Y,GENFAC,Univ Lucy 0102 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0102_PL,Y,TOWSCADA,Univ Lucy 0102 Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,9INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103AL,Y,REMDEV,Univ Lucy 0103H AL Device,REMDEV,,50481153,,72397,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,73165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103H,Y,TOWSCADA,Univ Lucy 0103H,DDSFAC,,50481153,Poll,72397,,UNIVLUCY_FAC1,,,,,50481153,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,WH,GAS,,,72397,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103H_OIL,Y,TOWSCADA,Univ Lucy 0103H Oil Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0103H,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103H_WTR,Y,TOWSCADA,Univ Lucy 0103H Water Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0103H,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103PL,Y,GENFAC,Univ Lucy 0103 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0103_PL,Y,TOWSCADA,Univ Lucy 0103 Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,9INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104AL,Y,REMDEV,Univ Lucy 0104H AL Device,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104GL,Y,GENFAC,Univ Lucy 0104 GL Device,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104H,Y,TOWSCADA,Univ Lucy 0104H,DDSFAC,,10481001,Poll,,,UNIVLUCY_FAC1,,,,,10481001,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure;DHPump,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,UNMETERED,WH,GAS,,,71172,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104H_OIL,Y,TOWSCADA,Univ Lucy 0104H Oil Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0104H,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104H_WTR,Y,TOWSCADA,Univ Lucy 0104H Water Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0104H,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104PL,Y,GENFAC,Univ Lucy 0104 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0104_PL,Y,TOWSCADA,Univ Lucy 0104 Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,3SLOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105AL,Y,REMDEV,Univ Lucy 0105H AL Device,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105H,Y,TOWSCADA,Univ Lucy 0105H,DDSFAC,,10481002,Poll,,,UNIVLUCY_FAC1,,,,,10481002,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure;DHPump,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,UNMETERED,WH,GAS,,,71173,,,BARNHART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105H_OIL,Y,TOWSCADA,Univ Lucy 0105H Oil Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0105H,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105H_WTR,Y,TOWSCADA,Univ Lucy 0105H Water Meter,DDSFAC,,,POLL,72312,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_0105H,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105PL,Y,GENFAC,Univ Lucy 0105 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_0105_PL,Y,TOWSCADA,Univ Lucy 0105 Plunger,GENFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,3SLOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_CK,Y,REMDEV,Univ Lucy 0101H-0103H CK Dev,REMDEV,,50489001,,73165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNE2,DEV,73165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_CK1,Y,TOWSCADA,Univ Lucy 0101H-0103H Check Mtr,DDSFAC,,50489001,Poll,73165,,UNIVLUCY_FAC1,,,,,50489001,,,,,,,,,,,,,,,,,,,,,GasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,CK,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1,Y,REMDEV,Univ Lucy 0101H Facility,REMDEV,,50482036,,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,FAC,73165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_AIR,Y,TOWSCADA,Univ Lucy Air Compressor,DDSFAC,,,POLL,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,AirComp,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,UNMETERED,AIRCMP,,,,71175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_BMS1,Y,TOWSCADA,Univ Lucy Flare BMS,DDSFAC,,10485001,Poll,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,BMS,GAS,,,,,,,,,,,,,,,,,,GRDEMBMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_FLR1,Y,TOWSCADA,Univ Lucy Combustor Flare,DDSFAC,,10485001,Poll,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,FL (87),GAS,,,,,,,,,,,,,,,,,,GRDEMFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_LPO,Y,TOWSCADA,Univ Lucy LP Oil Meter,DDSFAC,,,POLL,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilMeter2,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_LPW,Y,TOWSCADA,Univ Lucy LP Water Meter,DDSFAC,,,POLL,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OIL,Y,TOWSCADA,Univ Lucy Oil Meter,DDSFAC,,,POLL,,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,METER,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT1,Y,TOWSCADA,Univ Lucy Oil Tank 1,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank1,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT2,Y,TOWSCADA,Univ Lucy Oil Tank 2,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank2,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT3,Y,TOWSCADA,Univ Lucy Oil Tank 3,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank3,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT4,Y,TOWSCADA,Univ Lucy Oil Tank 4,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank4,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT5,Y,TOWSCADA,Univ Lucy Oil Tank 5,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank5,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIVLUCY_FAC1_OT6,Y,TOWSCADA,Univ Lucy Oil Tank 6,DDSFAC,,,Poll,73165,,UNIVLUCY_FAC1,,,,,,,,,,,,,,,,,,,,,,,,,UNIVLUCY_FAC1,OilTank6,,,,,,,,,,,,,TX,BARNHART,BARNW1,,73165,TANK,,OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
